fid,row_index,col_index,経度,緯度,park_name
66,25,11,139.362465571931,35.6052856677145,小山内裏公園
67,26,11,139.3624666281,35.6051053971738,小山内裏公園
68,27,11,139.36246768426,35.6049251266277,小山内裏公園
69,28,11,139.36246874041,35.6047448560761,小山内裏公園
70,29,11,139.362469796551,35.6045645855192,小山内裏公園
71,30,11,139.362470852683,35.6043843149567,小山内裏公園
72,31,11,139.362471908805,35.6042040443889,小山内裏公園
73,32,11,139.362472964918,35.6040237738156,小山内裏公園
74,33,11,139.362474021022,35.6038435032369,小山内裏公園
75,34,11,139.362475077116,35.6036632326528,小山内裏公園
76,13,12,139.362673641845,35.6074497761899,小山内裏公園
77,14,12,139.362674697631,35.6072695057087,小山内裏公園
78,19,12,139.362679976424,35.6063681532213,小山内裏公園
79,20,12,139.362681032154,35.6061878827075,小山内裏公園
80,21,12,139.362682087875,35.6060076121883,小山内裏公園
81,22,12,139.362683143587,35.6058273416636,小山内裏公園
82,23,12,139.362684199289,35.6056470711335,小山内裏公園
83,24,12,139.362685254982,35.605466800598,小山内裏公園
84,25,12,139.362686310665,35.6052865300571,小山内裏公園
85,26,12,139.362687366339,35.6051062595107,小山内裏公園
86,27,12,139.362688422004,35.6049259889589,小山内裏公園
87,28,12,139.36268947766,35.6047457184016,小山内裏公園
88,29,12,139.362690533306,35.6045654478389,小山内裏公園
89,30,12,139.362691588942,35.6043851772708,小山内裏公園
90,31,12,139.362692644569,35.6042049066973,小山内裏公園
91,32,12,139.362693700187,35.6040246361184,小山内裏公園
92,33,12,139.362694755796,35.6038443655339,小山内裏公園
93,34,12,139.362695811395,35.6036640949441,小山内裏公園
94,12,13,139.362893331229,35.607630908678,小山内裏公園
95,13,13,139.36289438653,35.6074506381965,小山内裏公園
96,14,13,139.362895441822,35.6072703677096,小山内裏公園
97,15,13,139.362896497104,35.6070900972173,小山内裏公園
98,16,13,139.362897552376,35.6069098267195,小山内裏公園
99,17,13,139.36289860764,35.6067295562164,小山内裏公園
100,18,13,139.362899662894,35.6065492857077,小山内裏公園
101,19,13,139.362900718138,35.6063690151937,小山内裏公園
102,20,13,139.362901773374,35.6061887446742,小山内裏公園
103,21,13,139.362902828599,35.6060084741493,小山内裏公園
104,22,13,139.362903883816,35.6058282036189,小山内裏公園
105,23,13,139.362904939023,35.6056479330832,小山内裏公園
106,24,13,139.362905994221,35.6054676625419,小山内裏公園
107,25,13,139.362907049409,35.6052873919953,小山内裏公園
108,26,13,139.362908104588,35.6051071214432,小山内裏公園
109,27,13,139.362909159758,35.6049268508857,小山内裏公園
110,28,13,139.362910214918,35.6047465803228,小山内裏公園
111,29,13,139.362911270069,35.6045663097544,小山内裏公園
112,30,13,139.362912325211,35.6043860391806,小山内裏公園
113,31,13,139.362913380343,35.6042057686014,小山内裏公園
114,32,13,139.362914435466,35.6040254980167,小山内裏公園
115,33,13,139.362915490579,35.6038452274266,小山内裏公園
116,34,13,139.362916545683,35.6036649568311,小山内裏公園
117,12,14,139.363114076419,35.6076317702859,小山内裏公園
118,13,14,139.363115131225,35.6074514997988,小山内裏公園
119,14,14,139.363116186021,35.6072712293062,小山内裏公園
120,15,14,139.363117240808,35.6070909588082,小山内裏公園
121,16,14,139.363118295586,35.6069106883047,小山内裏公園
122,17,14,139.363119350354,35.6067304177958,小山内裏公園
123,18,14,139.363120405113,35.6065501472815,小山内裏公園
124,19,14,139.363121459862,35.6063698767618,小山内裏公園
125,20,14,139.363122514602,35.6061896062366,小山内裏公園
126,21,14,139.363123569333,35.606009335706,小山内裏公園
127,22,14,139.363124624054,35.60582906517,小山内裏公園
128,23,14,139.363125678767,35.6056487946285,小山内裏公園
129,24,14,139.363126733469,35.6054685240816,小山内裏公園
130,25,14,139.363127788163,35.6052882535292,小山内裏公園
131,26,14,139.363128842846,35.6051079829715,小山内裏公園
132,27,14,139.363129897521,35.6049277124083,小山内裏公園
133,28,14,139.363130952186,35.6047474418396,小山内裏公園
134,29,14,139.363132006842,35.6045671712656,小山内裏公園
135,30,14,139.363133061489,35.6043869006861,小山内裏公園
136,31,14,139.363134116126,35.6042066301012,小山内裏公園
137,32,14,139.363135170754,35.6040263595108,小山内裏公園
138,33,14,139.363136225372,35.603846088915,小山内裏公園
139,11,15,139.363333767298,35.6078129019769,小山内裏公園
140,12,15,139.363334821618,35.6076326314895,小山内裏公園
141,13,15,139.363335875929,35.6074523609967,小山内裏公園
142,14,15,139.36333693023,35.6072720904984,小山内裏公園
143,15,15,139.363337984522,35.6070918199947,小山内裏公園
144,16,15,139.363339038804,35.6069115494855,小山内裏公園
145,17,15,139.363340093077,35.6067312789709,小山内裏公園
146,18,15,139.363341147341,35.606551008451,小山内裏公園
147,19,15,139.363342201595,35.6063707379255,小山内裏公園
148,20,15,139.36334325584,35.6061904673947,小山内裏公園
149,21,15,139.363344310076,35.6060101968584,小山内裏公園
150,22,15,139.363345364302,35.6058299263166,小山内裏公園
151,23,15,139.363346418519,35.6056496557695,小山内裏公園
152,24,15,139.363347472727,35.6054693852169,小山内裏公園
153,25,15,139.363348526925,35.6052891146589,小山内裏公園
154,26,15,139.363349581114,35.6051088440954,小山内裏公園
155,27,15,139.363350635294,35.6049285735265,小山内裏公園
156,28,15,139.363351689464,35.6047483029522,小山内裏公園
157,29,15,139.363352743624,35.6045680323724,小山内裏公園
158,30,15,139.363353797776,35.6043877617873,小山内裏公園
159,31,15,139.363354851918,35.6042074911967,小山内裏公園
160,32,15,139.363355906051,35.6040272206006,小山内裏公園
161,10,16,139.363553459167,35.6079940332695,小山内裏公園
162,11,16,139.363554513002,35.6078137627818,小山内裏公園
163,12,16,139.363555566826,35.6076334922887,小山内裏公園
164,13,16,139.363556620642,35.6074532217902,小山内裏公園
165,14,16,139.363557674448,35.6072729512862,小山内裏公園
166,15,16,139.363558728245,35.6070926807768,小山内裏公園
167,16,16,139.363559782032,35.606912410262,小山内裏公園
168,17,16,139.36356083581,35.6067321397417,小山内裏公園
169,18,16,139.363561889579,35.606551869216,小山内裏公園
170,19,16,139.363562943338,35.6063715986849,小山内裏公園
171,20,16,139.363563997088,35.6061913281484,小山内裏公園
172,21,16,139.363565050828,35.6060110576064,小山内裏公園
173,22,16,139.36356610456,35.605830787059,小山内裏公園
174,23,16,139.363567158281,35.6056505165061,小山内裏公園
175,24,16,139.363568211994,35.6054702459478,小山内裏公園
176,25,16,139.363569265697,35.6052899753841,小山内裏公園
177,26,16,139.363570319391,35.605109704815,小山内裏公園
178,27,16,139.363571373075,35.6049294342404,小山内裏公園
179,28,16,139.36357242675,35.6047491636604,小山内裏公園
180,29,16,139.363573480416,35.604568893075,小山内裏公園
181,30,16,139.363574534073,35.6043886224841,小山内裏公園
182,31,16,139.36357558772,35.6042083518878,小山内裏公園
183,9,17,139.363773152027,35.6081751641636,小山内裏公園
184,10,17,139.363774205375,35.6079948936757,小山内裏公園
185,11,17,139.363775258714,35.6078146231823,小山内裏公園
186,12,17,139.363776312044,35.6076343526836,小山内裏公園
187,13,17,139.363777365364,35.6074540821793,小山内裏公園
188,14,17,139.363778418675,35.6072738116697,小山内裏公園
189,15,17,139.363779471977,35.6070935411546,小山内裏公園
190,16,17,139.363780525269,35.6069132706341,小山内裏公園
191,17,17,139.363781578552,35.6067330001081,小山内裏公園
192,18,17,139.363782631826,35.6065527295768,小山内裏公園
193,19,17,139.36378368509,35.60637245904,小山内裏公園
194,20,17,139.363784738345,35.6061921884977,小山内裏公園
195,21,17,139.36378579159,35.6060119179501,小山内裏公園
196,22,17,139.363786844826,35.605831647397,小山内裏公園
197,23,17,139.363787898053,35.6056513768384,小山内裏公園
198,24,17,139.36378895127,35.6054711062745,小山内裏公園
199,25,17,139.363790004478,35.6052908357051,小山内裏公園
200,26,17,139.363791057677,35.6051105651303,小山内裏公園
201,27,17,139.363792110867,35.60493029455,小山内裏公園
202,28,17,139.363793164047,35.6047500239643,小山内裏公園
203,29,17,139.363794217217,35.6045697533732,小山内裏公園
204,30,17,139.363795270379,35.6043894827766,小山内裏公園
205,8,18,139.363992845877,35.6083562946593,小山内裏公園
206,9,18,139.36399389874,35.6081760241711,小山内裏公園
207,10,18,139.363994951593,35.6079957536775,小山内裏公園
208,11,18,139.363996004437,35.6078154831785,小山内裏公園
209,12,18,139.363997057271,35.607635212674,小山内裏公園
210,13,18,139.363998110096,35.6074549421641,小山内裏公園
211,14,18,139.363999162912,35.6072746716488,小山内裏公園
212,15,18,139.364000215719,35.607094401128,小山内裏公園
213,16,18,139.364001268516,35.6069141306019,小山内裏公園
214,17,18,139.364002321304,35.6067338600702,小山内裏公園
215,18,18,139.364003374082,35.6065535895332,小山内裏公園
216,19,18,139.364004426851,35.6063733189907,小山内裏公園
217,20,18,139.364005479611,35.6061930484428,小山内裏公園
218,21,18,139.364006532361,35.6060127778894,小山内裏公園
219,22,18,139.364007585102,35.6058325073306,小山内裏公園
220,23,18,139.364008637834,35.6056522367664,小山内裏公園
221,24,18,139.364009690556,35.6054719661968,小山内裏公園
222,25,18,139.364010743269,35.6052916956217,小山内裏公園
223,26,18,139.364011795973,35.6051114250412,小山内裏公園
224,27,18,139.364012848667,35.6049311544553,小山内裏公園
225,28,18,139.364013901352,35.6047508838639,小山内裏公園
226,29,18,139.364014954028,35.6045706132671,小山内裏公園
227,7,19,139.364212540717,35.6085374247566,小山内裏公園
228,8,19,139.364213593094,35.6083571542682,小山内裏公園
229,9,19,139.364214645462,35.6081768837743,小山内裏公園
230,10,19,139.36421569782,35.607996613275,小山内裏公園
231,11,19,139.364216750168,35.6078163427703,小山内裏公園
232,12,19,139.364217802508,35.6076360722602,小山内裏公園
233,13,19,139.364218854838,35.6074558017446,小山内裏公園
234,14,19,139.364219907158,35.6072755312236,小山内裏公園
235,15,19,139.36422095947,35.6070952606971,小山内裏公園
236,16,19,139.364222011772,35.6069149901653,小山内裏公園
237,17,19,139.364223064064,35.606734719628,小山内裏公園
238,18,19,139.364224116348,35.6065544490852,小山内裏公園
239,19,19,139.364225168622,35.6063741785371,小山内裏公園
240,20,19,139.364226220886,35.6061939079835,小山内裏公園
241,21,19,139.364227273142,35.6060136374244,小山内裏公園
242,22,19,139.364228325387,35.60583336686,小山内裏公園
243,23,19,139.364229377624,35.6056530962901,小山内裏公園
244,24,19,139.364230429851,35.6054728257148,小山内裏公園
245,25,19,139.364231482069,35.605292555134,小山内裏公園
246,26,19,139.364232534278,35.6051122845478,小山内裏公園
247,27,19,139.364233586477,35.6049320139562,小山内裏公園
248,28,19,139.364234638667,35.6047517433592,小山内裏公園
249,6,20,139.364432236548,35.6087185544554,小山内裏公園
250,7,20,139.364433288439,35.6085382839667,小山内裏公園
251,8,20,139.364434340321,35.6083580134726,小山内裏公園
252,9,20,139.364435392193,35.6081777429731,小山内裏公園
253,10,20,139.364436444056,35.6079974724681,小山内裏公園
254,11,20,139.364437495909,35.6078172019577,小山内裏公園
255,12,20,139.364438547754,35.6076369314419,小山内裏公園
256,13,20,139.364439599588,35.6074566609207,小山内裏公園
257,14,20,139.364440651414,35.607276390394,小山内裏公園
258,15,20,139.36444170323,35.6070961198619,小山内裏公園
259,16,20,139.364442755037,35.6069158493243,小山内裏公園
260,17,20,139.364443806835,35.6067355787813,小山内裏公園
261,18,20,139.364444858623,35.6065553082329,小山内裏公園
262,19,20,139.364445910402,35.6063750376791,小山内裏公園
263,20,20,139.364446962171,35.6061947671198,小山内裏公園
264,21,20,139.364448013931,35.6060144965551,小山内裏公園
265,22,20,139.364449065682,35.605834225985,小山内裏公園
266,23,20,139.364450117424,35.6056539554094,小山内裏公園
267,24,20,139.364451169156,35.6054736848284,小山内裏公園
268,25,20,139.364452220879,35.605293414242,小山内裏公園
269,26,20,139.364453272592,35.6051131436501,小山内裏公園
270,27,20,139.364454324296,35.6049328730528,小山内裏公園
271,28,20,139.364455375991,35.6047526024501,小山内裏公園
272,6,21,139.364652984774,35.6087194132668,小山内裏公園
273,7,21,139.36465403617,35.6085391427725,小山内裏公園
274,8,21,139.364655087556,35.6083588722727,小山内裏公園
275,9,21,139.364656138933,35.6081786017675,小山内裏公園
276,10,21,139.364657190301,35.6079983312569,小山内裏公園
277,11,21,139.36465824166,35.6078180607408,小山内裏公園
278,12,21,139.364659293009,35.6076377902193,小山内裏公園
279,13,21,139.364660344348,35.6074575196924,小山内裏公園
280,14,21,139.364661395679,35.60727724916,小山内裏公園
281,15,21,139.364662447,35.6070969786223,小山内裏公園
282,16,21,139.364663498312,35.606916708079,小山内裏公園
283,17,21,139.364664549614,35.6067364375304,小山内裏公園
284,18,21,139.364665600907,35.6065561669763,小山内裏公園
285,19,21,139.364666652191,35.6063758964168,小山内裏公園
286,20,21,139.364667703465,35.6061956258518,小山内裏公園
287,21,21,139.36466875473,35.6060153552815,小山内裏公園
288,22,21,139.364669805986,35.6058350847056,小山内裏公園
289,23,21,139.364670857232,35.6056548141244,小山内裏公園
290,24,21,139.36467190847,35.6054745435377,小山内裏公園
291,25,21,139.364672959697,35.6052942729456,小山内裏公園
292,26,21,139.364674010916,35.6051140023481,小山内裏公園
293,27,21,139.364675062125,35.6049337317451,小山内裏公園
294,28,21,139.364676113324,35.6047534611367,小山内裏公園
295,5,22,139.3648726821,35.6089005421685,小山内裏公園
296,6,22,139.364873733009,35.6087202716739,小山内裏公園
297,7,22,139.36487478391,35.6085400011739,小山内裏公園
298,8,22,139.364875834801,35.6083597306685,小山内裏公園
299,9,22,139.364876885683,35.6081794601576,小山内裏公園
300,10,22,139.364877936556,35.6079991896413,小山内裏公園
301,11,22,139.364878987419,35.6078189191195,小山内裏公園
302,12,22,139.364880038273,35.6076386485924,小山内裏公園
303,13,22,139.364881089118,35.6074583780598,小山内裏公園
304,14,22,139.364882139953,35.6072781075218,小山内裏公園
305,15,22,139.364883190779,35.6070978369783,小山内裏公園
306,16,22,139.364884241596,35.6069175664294,小山内裏公園
307,17,22,139.364885292403,35.6067372958751,小山内裏公園
308,18,22,139.364886343201,35.6065570253153,小山内裏公園
309,19,22,139.36488739399,35.6063767547501,小山内裏公園
310,20,22,139.364888444769,35.6061964841795,小山内裏公園
311,21,22,139.364889495539,35.6060162136035,小山内裏公園
312,22,22,139.364890546299,35.605835943022,小山内裏公園
313,23,22,139.364891597051,35.6056556724351,小山内裏公園
314,24,22,139.364892647793,35.6054754018427,小山内裏公園
315,25,22,139.364893698525,35.605295131245,小山内裏公園
316,26,22,139.364894749249,35.6051148606417,小山内裏公園
317,27,22,139.364895799963,35.6049345900331,小山内裏公園
318,28,22,139.364896850667,35.604754319419,小山内裏公園
319,29,22,139.364897901363,35.6045740487995,小山内裏公園
320,4,23,139.365092380415,35.6090816706717,小山内裏公園
321,5,23,139.365093430839,35.6089014001768,小山内裏公園
322,6,23,139.365094481254,35.6087211296766,小山内裏公園
323,7,23,139.36509553166,35.6085408591709,小山内裏公園
324,8,23,139.365096582056,35.6083605886598,小山内裏公園
325,9,23,139.365097632443,35.6081803181433,小山内裏公園
326,10,23,139.36509868282,35.6080000476213,小山内裏公園
327,11,23,139.365099733188,35.6078197770939,小山内裏公園
328,12,23,139.365100783547,35.6076395065611,小山内裏公園
329,13,23,139.365101833896,35.6074592360228,小山内裏公園
330,14,23,139.365102884237,35.6072789654791,小山内裏公園
331,15,23,139.365103934567,35.60709869493,小山内裏公園
332,16,23,139.365104984889,35.6069184243754,小山内裏公園
333,17,23,139.365106035201,35.6067381538154,小山内裏公園
334,18,23,139.365107085504,35.60655788325,小山内裏公園
335,19,23,139.365108135797,35.6063776126791,小山内裏公園
336,20,23,139.365109186082,35.6061973421028,小山内裏公園
337,21,23,139.365110236357,35.6060170715211,小山内裏公園
338,22,23,139.365111286622,35.605836800934,小山内裏公園
339,23,23,139.365112336878,35.6056565303414,小山内裏公園
340,24,23,139.365113387125,35.6054762597434,小山内裏公園
341,25,23,139.365114437363,35.6052959891399,小山内裏公園
342,26,23,139.365115487591,35.6051157185311,小山内裏公園
343,27,23,139.36511653781,35.6049354479168,小山内裏公園
344,28,23,139.365117588019,35.604755177297,小山内裏公園
345,29,23,139.36511863822,35.6045749066719,小山内裏公園
346,30,23,139.365119688411,35.6043946360413,小山内裏公園
347,4,24,139.36531312966,35.6090825282813,小山内裏公園
348,5,24,139.365314179589,35.6089022577808,小山内裏公園
349,6,24,139.365315229508,35.6087219872749,小山内裏公園
350,7,24,139.365316279419,35.6085417167636,小山内裏公園
351,8,24,139.365317329319,35.6083614462468,小山内裏公園
352,9,24,139.365318379211,35.6081811757246,小山内裏公園
353,10,24,139.365319429093,35.6080009051969,小山内裏公園
354,11,24,139.365320478966,35.6078206346639,小山内裏公園
355,12,24,139.36532152883,35.6076403641254,小山内裏公園
356,13,24,139.365322578684,35.6074600935814,小山内裏公園
357,14,24,139.365323628529,35.6072798230321,小山内裏公園
358,15,24,139.365324678365,35.6070995524773,小山内裏公園
359,16,24,139.365325728192,35.6069192819171,小山内裏公園
360,17,24,139.365326778009,35.6067390113514,小山内裏公園
361,18,24,139.365327827816,35.6065587407803,小山内裏公園
362,19,24,139.365328877615,35.6063784702038,小山内裏公園
363,20,24,139.365329927404,35.6061981996218,小山内裏公園
364,21,24,139.365330977184,35.6060179290344,小山内裏公園
365,22,24,139.365332026954,35.6058376584416,小山内裏公園
366,23,24,139.365333076715,35.6056573878434,小山内裏公園
367,24,24,139.365334126467,35.6054771172397,小山内裏公園
368,25,24,139.365335176209,35.6052968466306,小山内裏公園
369,26,24,139.365336225943,35.6051165760161,小山内裏公園
370,27,24,139.365337275666,35.6049363053961,小山内裏公園
371,28,24,139.365338325381,35.6047560347707,小山内裏公園
372,29,24,139.365339375086,35.6045757641399,小山内裏公園
373,30,24,139.365340424782,35.6043954935036,小山内裏公園
374,31,24,139.365341474469,35.6042152228619,小山内裏公園
375,3,25,139.36553282947,35.6092636559873,小山内裏公園
376,4,25,139.365533878913,35.6090833854866,小山内裏公園
377,5,25,139.365534928347,35.6089031149804,小山内裏公園
378,6,25,139.365535977772,35.6087228444688,小山内裏公園
379,7,25,139.365537027187,35.6085425739518,小山内裏公園
380,8,25,139.365538076593,35.6083623034294,小山内裏公園
381,9,25,139.365539125989,35.6081820329015,小山内裏公園
382,10,25,139.365540175376,35.6080017623682,小山内裏公園
383,11,25,139.365541224754,35.6078214918295,小山内裏公園
384,12,25,139.365542274123,35.6076412212853,小山内裏公園
385,13,25,139.365543323482,35.6074609507357,小山内裏公園
386,14,25,139.365544372832,35.6072806801807,小山内裏公園
387,15,25,139.365545422172,35.6071004096202,小山内裏公園
388,16,25,139.365546471503,35.6069201390544,小山内裏公園
389,17,25,139.365547520825,35.606739868483,小山内裏公園
390,18,25,139.365548570138,35.6065595979063,小山内裏公園
391,19,25,139.365549619441,35.6063793273241,小山内裏公園
392,20,25,139.365550668735,35.6061990567365,小山内裏公園
393,21,25,139.36555171802,35.6060187861434,小山内裏公園
394,22,25,139.365552767295,35.605838515545,小山内裏公園
395,23,25,139.365553816561,35.6056582449411,小山内裏公園
396,24,25,139.365554865818,35.6054779743317,小山内裏公園
397,25,25,139.365555915065,35.6052977037169,小山内裏公園
398,26,25,139.365556964304,35.6051174330967,小山内裏公園
399,27,25,139.365558013532,35.6049371624711,小山内裏公園
400,28,25,139.365559062752,35.60475689184,小山内裏公園
401,29,25,139.365560111962,35.6045766212036,小山内裏公園
402,30,25,139.365561161163,35.6043963505616,小山内裏公園
403,31,25,139.365562210354,35.6042160799143,小山内裏公園
